,review,label
727,其实不太及格。。。其它都不提，就光剧情水平就比上次我和我的祖国至少差一档的水平。其它可能得罪人的话就不说了。挣钱嘛，不寒碜。,1
728,葛大爷就是葛大爷，和北京真配，随便一个动作几个台词我就要笑死了，大排档“穿林海……”又跳又唱，老爷子还是这么有活力。,2
729,这样的主旋律谁不喜欢？反正我是举双手支持。如果没有意外，应该会是国庆档最有竞争力的电影没错了，最喜欢《最后一课》这个单元，甚至可以说是今年国产片里面我个人的最佳。宁浩和徐峥这两段，人物弧光感人，情怀抒发通顺，再加上葛优和范伟两个人的表演太太太太太出彩了，范伟老师真的....举手投足的一些小细节，就能让我这个很少在电影院落泪的铁石心肠哭的稀里哗啦的；葛大爷从《北京你好》的出租司机，到这次的准·专车司机，演活了又一个贫嘴逗笑但却热心肠的张北京，就是突出一个信手拈来。宁浩+葛优的组合已经连续两年在《我和我的》系列里面联手了，短片看不够，啥时候整个长的过过瘾？,2
730,整体比我和祖国好一些，第五个故事《神笔马亮》是这其中最好的，作为喜剧小品完成度不错，延续了闫非和彭大魔的一贯水准，笑点也不会很老套，主要是马丽真的太好笑了！简直天生自带喜感，感觉好久没有看到她了，这次沈腾果然还是要和马冬梅在一起才能有火花，又有当年《夏洛特烦恼》的风采了，还有很多很讨喜的演员刘敏涛闫妮什么的，葛优和范伟简直太棒了！,2
731,我和我的家乡，范伟老师是全片最深的记忆点，沈腾也不错。还是最喜欢黄渤。这个十一只看一部的话，就它了。,2
732,类似春晚，每年都有，但越看越累了。,0
733,有一种听建国后讴歌型民歌的感觉，一般都是第一段特别好听，到了第二段就是开始讴歌起来了，所以大家都只爱唱一段。导演们要做到的是在这个命题作文里，尽量好看一点，不要那么空洞，也的确很努力了，有些片段很精巧，也的确会乐起来，演员真的蛮好的，尤其是范伟，但到最后引导到要讴歌的部分，就遮挡不住的春晚风了。这算是讴歌式小品拼盘吧。,0
734,在许多贫困山村，考出去是唯一的出路，乔树林却硬生生的把四百万亩沙漠变成了绿洲，还放下尊严拉客户卖苹果，过程很搞笑，却让我看得心里发酸。,2
735,整体质量参差不齐，相比之下孰好孰坏，一目了然，真的是导演之间勇气的厮杀。有点像刷抖音，这种电影更适合做教学。下一次如果还是这种模式，我就不会再来了。,1
736,跟我妈一起看的，我妈第一次线下见这么一大票明星很兴奋😂我俩哭得一把鼻涕一把泪的，范伟老师演的最好，代入感太强了，牛逼。给他的演技打满分。,2
737,恍似看了五个春晚小品。虽说为了不给大家添堵拍成喜剧可能是主动选择，但喜剧也不是只有“为了圆一个谎而撒更多的谎最后戳穿了但是皆大欢喜”这一种方式（以及这种方式是在太苏联了不是吗）。宁浩段可信性比去年好些，但沦为农村医保宣传片就过分了；陈思诚段美学简直辣眼睛，但是信XX不如信外星人也是挺坏的；徐峥段C位也是有道理的，本片最佳，刨掉旅游宣传部分，整体构思精巧，竟然是个元电影，还真cue到《最后一课》的几个名句，“1992”“上海交大”才是亮点；邓超段，英模事迹报告会吧，负分；开心麻花段，艾玛是部朝鲜电影啊，连含泪歌颂段都有了。整体：手机影像作为转场/媒介/材质；加分项：宁浩段表舅演技，徐峥段搭景长镜头，开心麻花段民乐编配苏联歌曲，竖屏画幅用法。打分：6-3-8-0-6，平均4.6，两星。,0
738,范伟第一，邓超第二，沈腾第三，葛优第四，黄渤第五。125都是降智喜剧，为了搞笑不带脑子,2
739,优点是没有了主旋律的明确束缚，再加上是喜剧定位，整体就放开了不少，缺点是五个故事水准明显参差不齐，葛优的故事不如去年祖国里那个，节奏不够紧凑，且他在表演上的过于用力反而逊色于素人的表现，陈思成的明显就是个闹剧，看似高能实则空洞，徐峥的明星众多同样用闹剧性消解了故事性，也是五个故事里唯一硬煽情的，邓超的整体最尬，观感也最差，沈腾的作为喜剧完成度最高和其他几个甚至不在一个水准，作为收尾也挽回了前几个故事的种种乏力，总体上这片可以算是摸出了主旋律献礼片的新拍法，主旋律宇宙看来是指日可待了,1
740,是不是我期待太低了，感觉比祖国强不少。除了陈思诚很真空，其他四个甚至是邓超俞白眉的都有很高的完成度，实在是出乎意料。主旋律叙事一直有套自己的话术，这也造成了以前主旋律作品的空洞乏味和虚假。此片是这几年去这套话术最成功的一部，虽然无论从结构还是情感上都充满了设计，虽然对乡村和城市空间仍停留在走马观花的程度，但显然对于类型片而言，它们的风格、文本、表演和情境设计已经非常奏效。最受好评的肯定是徐峥和范伟，对两个时空的表达都很剧烈，其次是宁浩糅合犯罪喜剧的框架，妙趣横生。开心麻花发挥也很好，家庭与扶贫有机结合了起来。即便是邓超俞白眉，这次也写出了某种身份立场反转的巧思意味，虽然执行起来仍很晦涩。陈思诚却上去既没有对村庄的思考，也不愿意投入感情。四个精致丰满的影像小品，可能已经是此类题材最好的形态了。,2
741,五个不同的故事，不同的风格，最喜欢的还是徐峥的《最后一课》，《天下掉下个UFO》次之。全片都非常的温暖，笑中带泪的同时，还能唤起大家对家乡的思念。毕竟俗话说的好，哪都不如自己家乡好。,1
742,总体不如祖国，电影感太差了。宁浩搞什么呢，全靠葛大爷给他撑口碑，不然绝对被群嘲。陈狗正常水准发挥，节奏好而且不煽情。徐峥的之前被吹得太高，以至于看的时候觉得也就那样，而且前半段太闹腾了。邓超也是一贯水准，灌鸡汤，好在短片时间短灌一灌还行，如果是长篇又是一部银河补习班。麻花不错，麻花的黄金配角阵容都太讨喜了。,1
743,"整部电影最好的一支短片我认为是《神笔马亮》，完成度非常高！五年了，果然沈腾+马丽的组合永远不会出错，还有夏洛特和西虹市的彩蛋，笑点超多而且非常巧妙的穿插在故事里，虽然是短剧，不过人物塑造和故事性丝毫不弱，配角们也非常出彩，没有强行煽情，但还是看的有笑有泪，而且当下时局，需要这样一部预示中国高速发展的剧来打气，也需要这么一部轻松温暖的剧来放松~
PS：最后的稻田画是从沈阳景区「稻梦空间」取的景，接地气、还原我大东北的风土人情，非常有代入感！",2
744,7分，各有优劣。我的顺序应该是3＞5＞1＞2＝4吧，类似这样。有意思的是，五个故事背后都藏着一个做局或者骗的梗，这也是做喜剧比较方便的一种方式。在各自的命题下，大家的表现也能看出几个创作者的格局和爱好了。,1
745,社会主义新农村建设的符号化也太浓重了，抹杀个人矛盾美化家庭牺牲的味道过份冲鼻，不过范伟老师的表演值得两颗星,0
746,一颗星都多了。,0
747,国庆都能当春节来过，电影当然可以当春晚来拍：中国特色的魔幻现实主义。其实五个小品加在一起，都没最后那首“一条大河波浪宽，风吹稻花香两岸”来得有力。我也想我的家乡了…,1
748,不用比谁拍得更好了 都差不多烂,0
749,在这代人的价值体系中，扶贫的重点不是贫，而是扶。是我伸出了援手，所以你要歌颂我。那到底是谁让你自断双手？历史是螺旋上升的，任何回答都只是假设。我心目中真正的“我和我的家乡”：《童年往事》《苏州河》《站台》《钢的琴》《路边野餐》。,0
750,最喜欢北京好人，演员方面邓超演技太好了,2
751,"看得出每一个人都用劲了力气，把自己看家本事全都往上招呼，短片的体量也让五个故事都极具爆发力。
北京好人7分一看就是宁浩的荒诞感只是演员之间还是有些突兀。
UFO5分陈思诚夹带私货，各种元素就像是强行安插的，我看他主要目的是炫妻。最后一课8分徐峥的剧作切入点太好了，从极小的脑梗缓缓切开整个故事，蒙太奇交替段落的处理把情绪推高，然后用一幅画直接到达顶峰，哪怕周围人物都是极为工具的存在。
回乡之路7分，解释不通很多地方，刻意的营造反转就虽然能赢得眼泪也称不上好看。
沈马的神笔马良真的是最好的一个，能看得出情绪细腻也能看得出宏观的情绪，几个小桥段处理简直了恨不得拍手叫绝！8.5
整体都是用尽力气完成国家级别的导演行业检查考试，只是都是有些用力，这些导演对于家乡的观察有些流于表面，都有一种奇观化的凝视",2
752,一群schizophrenics眼里的农村。大概只有马丽在开场的十分钟里还有点正常人的理性。徐峥塞给陶虹这么醒耳的一句台词：“变化太大了，我们都回不去了！” 让人不禁浮想联翩他想让范伟到底演的是谁，能让这么多人陪着他玩儿过家家。,2
753,神秘UFO与黄渤这个农民发明家的诡异，标准的喜剧演员阵容配上悬疑剧情类的故事线，陈思诚的风格跃然纸上。,2
