,username,vote,review,rating
796,Eudilav,13,很有风格的片子，以一种秘而不宣的方式，拍父与子，情与爱，官与利，看这被一把刀割裂的生活，万箭穿心，骇浪滔天。演员全体在线，章宇背负了八条人命的闷骚厌世脸，唯有宋佳的艳丽纯情可破，两人的情感联系是唯一风平浪静时刻，姐太棒了！,4
797,Mr. Infamous,11,宋佳、章宇、王砚辉、李鸿其（白脸庞红翘唇紫西装绿外披黑雨伞，简直小丑与企鹅人混搭）四尾鱼，放到这样风不平浪不静的故事里，游得比谁都活泛，一人值一星。宋母喝泄汤药，晓霜拍花生碎，李唐钱袋砸车，宋浩铁铲打人，种种故作镇静与包藏不住，成了电影里难忘的片段。在最冷的烟花夜渡海，用最热的颅中血度人，风平浪静的，永远是最中心。真想只记那场求婚，破碎人与迫切人，就此互慰平生。这么多上乘表演，逻辑再自洽下多好，至少，当年既然想过放弃前途，何苦放逐十五年，而父亲竟毫无帮衬。,4
798,二月鸟语,11,#SIFF20# 今年到现在为止看到的最工整最有质感的犯罪类型片。佩服制片团队能给本片配置这么强大的演员团队，最惊喜的依然是章宇，如果今年上影节有颁奖章宇无疑是影帝。当一个好人被选中为利益链的一端时命中注定不会有好结局的。另一端利益链上的每个人都想从他身上无限榨取利益直到榨干为止。而这种状态被章宇演绎的非常令人触动，如同本片的片名，风平浪静下的暴风骤雨只有你身在其中才能体味个中滋味。本片立足现实主义故事，用类型片的框架呈现影片风格，让观者从电影中看到生活，而生活则远比电影更残酷更魔幻。,4
799,女神的秋裤,14,这么有料的故事，这么些有实力的演员，拍得这么磨叽无聊和尴尬，挺暴殄天物的。,2
800,木卫二,5,剧本有些疑惑，风拍门、遂补刀等几处值得商榷，但大爱宋佳和章宇的戏——这是整部戏的肉。表面平静，实际裂流。走廊声控灯的处理，俩人各自献唱的闽南和客家话歌曲也算是印象深刻，导演依然爱这种类罪与罚的故事，无奈现实就是杀人放火金腰带，平地高楼无尸骸。在一个没有信仰的国度，如同必然会到来的结尾字幕，什么事都可能发生。,3
801,frozenmoon,8,比矫情又自恋的《少女哪吒》好太多了，当然，某种程度上确实是演员的演技把这部电影又提升了一个档次。章宇太自然太放松了。,4
802,城南草木生,3,真的是最后一次了，下次就算李霄峰找章宇和张颂文拍A片我也不看了。太差了，怎么好意思。 章宇真的太迷人了他妈的，谁不想跟他发生点什么。,3
803,风间隼,5,感谢有关部门，罪犯可以有良心，部分官员可以没良心了，可是离真正的人性深度还是差了好几层。剧本不合理的地方太多。不过我最不满的地方倒不该怪编剧，而是最后捅了自己和老爸，留下坏蛋去伏法。换了日片和港片肯定是小人物怀揣短刀血溅五步啊。影像氛围非常有美感，有时甚至牺牲了真实性，例如台风暴雨天透进屋内的阳光，还有从宋浩视角望去应该毫无遮挡的烟花。宋佳自从被文章调教过之后就彻底无厘头了，爱情戏演得非常灵，跟章宇一起救了这片子。,3
804,有鱼,18,"🌟🌟🌟🌟🌟 
年！度！最！佳！实在是太牛逼了！！！
所有的演员状态都他妈出奇的从头好到尾！
犯罪与文艺的完美融合 ！
本年度最感人的表白段落！
风平浪静之后是我可能要用半个月的时间才来平复下来的荡！气！回！肠！
《隐秘的角落》《沉默的真相》跟这片子都不是一个段位的...",5
805,黑狗成,6,哪吒王牛逼，愿意投的更牛逼。,5
806,圆首的秘书,6,宋佳的戏真好啊，有点可惜了,5
807,噗呲噗呲好多鱼,13,演的很好，看的很丧，难过又苦涩。小人物的活法不一，但阶级压迫和封建父权到底害了多少人。除了优等生的陨落，最让我不舒服的其实是父子之间的天堑和隔阂。他们从未真正了解过彼此的诉求，也从未懂得不同年龄也有不同的艰辛。“一根绳上的蚂蚱”捆不住任何人，让宋浩一再妥协以及不选择妥协的，都是亲情。,4
808,VeryGZ,5,@百丽宫国贸 学生习作，特别装逼，没逼硬装。片尾曲倒是挺好听。,2
809,我情绪零碎KAI,20,"#SIFF2020-14 《风平浪静》绝对是表演极其出色的电影，或者说演员在里面起到了决定性的作用，就像王砚毁在映后所说的那样，每一位都是倾注心血使出合力成就了这样一部作品。
电影几乎没什么风平浪静的时刻，唯独章宇和宋佳的相恋除外，简单美好，一眼便能看穿对方的底，探进对方的心。两个人的表演棒极了，明知那一抹明媚艳丽的红终会化成黑暗可怖的血色，但那一刻尽是彼此，经历了人生起落的宋浩在潘晓霜的身上看到了安稳的可能，一句“结婚吧”就暴露了这个男人仍是单纯质朴的内心，楞楞地站在窗外，看着心爱的女人喝着自己买来的酸奶，那一刻才是真正的风平浪静。
好啦好啦我坦白，下面要说的才是我的真心话。啊啊啊啊啊章宇太TM性感了!!!从第一秒钟开始我就可以在章宇的声音里游泳，临到结尾在片尾曲上又给我再一次重击!!!",4
810,"""eMily""┆rehab",5,跟五年前的处女作相比，有了质的飞越👏故事性强了很多，在保留导演个人风格之余叙事更有张力。选角非常成功，章宇和王砚辉的角色都非常适合演员本身👍剧情上也能深刻反映社会现实，有讽刺有隐喻，最后弑父镜头能过审真是奇迹,5
811,KS炎炎,4,#电影风平浪静#章宇，太棒了！所有的压抑，终将释放，自我救赎！章宇，宋佳，王砚辉，李鸿其，演技都很在线，底层小人物，在心底压抑许久的秘密，一次次被点起，一次次地揭开伤疤，一次次地想逃离，终究还是要面对。父母伟大的爱，年轻时候爱情的萌芽，曾经以为的兄弟，却道出来一路的艰辛与不易，终究会有个答案。大雨磅礴，波涛汹涌，风平浪静。,4
812,次等水货,12,导演创造的视听太令人享受了，场景气氛及其迷人。李宵峰仿佛找到了镜头设计该有的呼吸节奏，在台风天里半扇门的开与合之间，在声控灯的明与灭之间，即使镜头调度没有丰富的变化，画面也够抓人。章宇和宋佳这对恋人角色是今年华语电影目前为止最为动人的一对。,4
813,小A,2,一段被抹去的人生让一切当下的看似日常增添一分美感和悲剧色彩。曾经跟朋友讨论演员的演技可能是个伪命题，演员在舞台上镜头前要靠气场征服观众，章宇就是一位有气场的演员。李鸿其和章宇的角色可以对比去看，他们是同一类人的两种人生。,4
814,平成宅叔,7,还有多少官员吸国内的血养活澳洲的娇妻和房产，要表达的东西很多，但都如蜻蜓点水般一笔带过，起承转合相当生硬，很多情节无法自圆其说，逻辑漏洞百出，倒是质感和氛围营造得很到位，全靠章宇和宋佳的演技撑起来。,2
815,奶泡碎片,7,#不散观影团# 1.成年人的崩溃就在一瞬间，宋浩最后的爆发证明了这一点。2.高考保送名额更换引发的一系列蝴蝶效应，但凡父子俩有一人能冷静解决，这故事就不会这样发展。3.父亲太自私，如果真的爱儿子就不会眼睁睁看着他大晚上离开，如果能解决这件事，又何必让儿子走。“你就不该回来”“你才几天就忍不了了？我忍了15年！”“这是你弟弟，你妈知道这事，宋家还要传代。”4.晓霜的出现，给宋浩灰暗压抑的生活带来了光明，他想变好，想要变得更好。5.李唐一家真是坏到骨子里了，最后居然只是得到了惩罚。6.整部电影偏压抑，也较为现实，权利相争，国内很少有人敢这么拍，作为青年导演能拍出这样一部较为纪实的电影真的挺不错了！7.最后的片尾曲是章宇用客家话唱的，真好听！！大家快去看！！,4
816,zts,8,尘封多年的罪案，缠绵焦灼的情感，被偷走的人生的悲哀，片名与剧情形成极强对比，看似平静的生活中正酝酿一场风暴，更深一层的真相打破了沉寂的时间，将所有人逼上绝路，腥咸的嘴角，汗湿的发梢，欲望燃尽，彼此放逐，影像风格冷峻而锐利，实力派演员神仙过招，有力地诠释了人性是最大的悬念,4
817,喂,5,剧本有硬伤，但演员加分（除了李唐的夸张），章宇和宋佳太细腻了，丝毫不影响感受，看到最后也有点感动。,4
818,Morning,10,三星半，情理上还是有一些不算妥帖的地方，但也保住了一些很珍贵的东西，摄影和配乐我都很喜欢，尤其小号长号的运用，融合于情节让我感觉电影果真就是激昂的幻梦。最重要的男主的写法我也认为应该珍视，不讲究好莱坞那种要成长要变化要不是另一个人，他伴生于罪，身上有一种林黛玉式的天真与脆弱，他遁世于石雕厂，也入世走入男女情爱，直到看见新生命的诞生，心中那颗纯粹的种子并没有被罪消灭，质本洁来还洁去，是比行为上的追求更高的心灵追求，章宇的表演也简单，用最简单的表演消化了很多试图高深复杂的东西，尤其和宋佳搭配形成了不俗的效果，最可看的也是这一对，宋佳的角色留到了最后，她把这个镶边女主诠释得很精彩，因为她的表演风格，令角色变得鲜活到无法被定义，就是活生生的人，许多电影是罪大于人，这部电影是人大于罪，即是她的意义。,4
819,🍉,22,章宇和宋佳没想到莫名的有cp感，求婚以及喝酸奶的那段戏看的我全程姨母笑。,5
820,等秋叶,7,特别烂，也不是没有正常的段落，但整个就像拼图错位拼成的滑稽产物，但凡表演和剧情有一个摆正都不会这么特别了。槽点太多给我又尬又笑的哈哈哈哈哈哈哈哈救命,1
821,影随茵动,13,这部电影口碑一定会两极分化，我恰巧是很喜欢的那极，不完美，有瑕疵，但是，演员的演技太打动人了，无论章宇还是宋佳都演出了润物细无声的感觉。剧情上是混杂了爱情、悬疑、文艺和现实的题材，现实的植入真的是很难得。最后，看电影的时候就猜到取景是在福建，果然是在我非常喜爱的福州和泉州周边，是我连续两年跑去旅游的地方，还有就是闽南语的片尾曲是风平浪静，超级好听，一看字幕居然是章宇唱的，也很意外，期待电影全面上映后歌曲的释出。,5
